id,"term","category",weight
12450,"shields","9",11
12451,"shift","19",29
12452,"shift","7",39
12453,"shifted","23",4
12454,"shifted","34",14
12455,"shifting","34",30
12456,"shifts","19",21
12457,"shifts","38",5
12458,"shining","33",2
12459,"shining","32",4
12460,"shining","8",3
12461,"ship","28",84
12462,"ship","12",70
12463,"shipment","15",3
12464,"shipment","9",13
12465,"shipments","32",9
12466,"shipping","2",26
12467,"shipping","38",6
12468,"ships","19",21
12469,"shock","20",13
12470,"shock","1",27
12471,"shoe","4",1
12472,"shoe","34",5
12473,"shoe","9",1
12474,"shoes","33",17
12475,"shook","24",10
12476,"shoot","32",16
12477,"shoot","36",7
12478,"shoot","12",11
12479,"shooting","12",19
12480,"shootings","8",3
12481,"shootings","12",4
12482,"shoppers","2",26
12483,"shopping","2",65
12484,"shops","2",21
12485,"shore","1",4
12486,"shore","36",3
12487,"short","10",17
12488,"short","20",46
12489,"short","14",18
12490,"short video","13",9
12491,"short-term","1",14
12492,"shortage","19",18
12493,"shortage","38",44
12494,"shortage","7",27
12495,"shortages","28",17
12496,"shortages","38",26
12497,"shortages","7",12
12498,"shorter","31",1
12499,"shorter","24",5
12500,"shorter","4",1
12501,"shortness of breath","24",16
12502,"shots","30",22
12503,"should resign (","38",22
12504,"shoulder","33",5
12505,"shoulder","38",1
12506,"shoulder","39",1
12507,"show hn :","4",16
12508,"showcase","39",10
12509,"showed","24",18
12510,"showed","4",22
12511,"showed","12",8
12512,"shower","38",9
12513,"shower","25",3
12514,"shower","30",2
12515,"showing symptoms","25",19
12516,"shows","4",232
12517,"shows","38",60
12518,"shows only 5,500","15",17
12519,"shrimp","38",9
12520,"shut down","20",38
12521,"shut down","2",23
12522,"shut down","23",44
12523,"shutdown","20",85
12524,"shutdown","2",45
12525,"shutdown","23",49
12526,"shutdowns","1",19
12527,"shutdowns","23",23
12528,"shutdowns","34",12
12529,"shuts down","23",16
12530,"shuttered","23",20
12531,"shutting down","20",19
12532,"shutting down","23",7
12533,"sick","16",116
12534,"sick","24",79
12535,"sick","25",249
12536,"sick leave","29",8
12537,"sickness","24",17
12538,"sickness","32",5
12539,"side effects","26",22
12540,"sides","31",7
12541,"sides","7",3
12542,"sidewalk","31",7
12543,"sidewalk","7",7
12544,"sight","12",24
12545,"sign the petition","26",260
12546,"signal","36",16
12547,"signals","1",11
12548,"signed up","11",13
12549,"signed up","9",7
12550,"significant","1",19
12551,"significant","24",33
12552,"significant","7",15
12553,"significantly","24",30
12554,"significantly","22",5
12555,"signs","17",17
12556,"signs","1",36
12557,"signs","24",62
12558,"silence","31",10
12559,"silence","32",5
12560,"silent","17",8
12561,"silent","14",4
12562,"silent","12",7
12563,"simulation","4",12
12564,"simulation","7",7
12565,"sin","32",8
12566,"sin","27",2
12567,"sin","12",2
12568,"since january","31",17
12569,"since march","21",2
12570,"since march","3",11
12571,"sincere","39",9
12572,"sincerely","33",2
12573,"sincerely","38",4
12574,"singapore","17",4
12575,"singapore","18",13
12576,"singapore","21",7
12577,"singer","16",16
12578,"singer","7",3
12579,"singer , dead","16",22
12580,"single","24",61
12581,"single","25",55
12582,"single day","3",33
12583,"single mom","23",18
12584,"single person","33",5
12585,"single person","6",4
12586,"single-day increase '","3",21
12587,"sink","12",15
12588,"siren","15",1
12589,"siren","18",1
12590,"siren","16",5
12591,"sirens","33",9
12592,"sisters","6",15
12593,"site","15",61
12594,"site","11",92
12595,"site","4",40
12596,"sites","31",20
12597,"sites","15",43
12598,"sits","35",3
12599,"sits","12",10
12600,"situation","7",149
12601,"situation","14",81
12602,"situations","24",19
12603,"situations","6",8
12604,"six minutes apart","16",26
12605,"sixth","21",20
12606,"size","17",12
12607,"size","38",11
12608,"size","22",11
12609,"skeptical","4",7
12610,"skill","28",10
12611,"skill","30",2
12612,"skin","38",10
12613,"skin","25",9
12614,"skin","5",8
12615,"skip","38",7
12616,"skip","12",14
12617,"sky","32",24
12618,"skype","31",6
12619,"skype","39",7
12620,"slam","0",4
12621,"slam","25",3
12622,"slammed","2",3
12623,"slammed","32",11
12624,"slams","18",4
12625,"slams","29",12
12626,"slavery","10",1
12627,"slavery","5",4
12628,"sleep","30",77
12629,"slept","30",10
12630,"slide","37",10
12631,"slide","34",6
12632,"slides","13",11
12633,"slight","22",2
12634,"slight","3",6
12635,"slightly","38",23
12636,"slow","17",252
12637,"slow down","17",25
12638,"slow down","32",5
12639,"slow the spread","10",47
12640,"slow the spread","17",150
12641,"slowdown","1",21
12642,"slowed","17",18
12643,"slowed","3",13
12644,"slowing","17",48
12645,"slowing","3",11
12646,"slowing down","31",10
12647,"slowly","1",4
12648,"slowly","32",23
12649,"small and midsized","8",15
12650,"small biz","26",12
12651,"small business","26",91
12652,"small business","11",30
12653,"small business loan","26",7
12654,"small business loans","26",12
12655,"small business owners","26",41
12656,"small business relief","26",3
12657,"small business relief","27",12
12658,"small businesses","26",50
12659,"small businesses","2",31
12660,"small businesses","27",40
12661,"small businesses can","37",5
12662,"smaller","1",12
12663,"smaller","27",7
12664,"smartest","24",6
12665,"smartphone","7",5
12666,"smartphone","9",11
12667,"smash","30",7
12668,"smdh","18",7
12669,"smell","24",31
12670,"smith","26",10
12671,"smith","13",28
12672,"smoke","24",21
12673,"smoke","38",4
12674,"smokers","24",12
12675,"smoking","24",28
12676,"snake","7",7
12677,"snake oil","5",9
12678,"snap","26",24
12679,"snapchat","30",7
12680,"snapshot","11",3
12681,"snapshot","1",12
12682,"sneak","34",1
12683,"sneak","12",5
12684,"sneeze","24",10
12685,"sneeze","33",5
12686,"sneezes","17",2
12687,"sneezes","12",6
12688,"sneezing","24",9
12689,"snow","22",14
12690,"so far","22",48
12691,"so far","8",134
12692,"so far","3",62
12693,"soap","12",37
12694,"soap and water","12",13
12695,"soaring","1",8
12696,"sober","30",12
12697,"sobering","4",29
12698,"sobering","8",9
12699,"socal","2",9
12700,"soccer","27",12
12701,"social","31",81
12702,"social","7",78
12703,"social","39",65
12704,"social determinants of","6",9
12705,"social distancing measures","17",18
12706,"social isolation","28",15
12707,"social isolation","34",8
12708,"social media","10",42
12709,"social media","31",41
12710,"social security","26",12
12711,"social security","14",3
12712,"social-distancing","23",8
12713,"social-distancing","5",2
12714,"socially","7",12
12715,"societal","7",14
12716,"societies","7",8
12717,"society","20",38
12718,"society","1",23
12719,"society","7",55
12720,"software","2",42
12721,"solar","1",4
12722,"solar","12",5
12723,"sold","18",19
12724,"sold","38",35
12725,"soldier","9",7
12726,"sole","23",9
12727,"solidarity","32",15
12728,"solidarity","7",15
12729,"solidarity","9",23
12730,"solitude","33",5
12731,"solution","5",39
12732,"solution","12",37
12733,"solution","39",49
12734,"solutions","34",55
12735,"solutions","27",23
12736,"solutions","39",26
12737,"solve","7",47
12738,"solved","28",15
12739,"solving","39",8
12740,"some helpful tips","12",7
12741,"some say they're","26",18
12742,"some swedish hospitals","26",32
12743,"someday","30",7
12744,"son-in-law","0",9
12745,"song","30",131
12746,"sons","22",10
12747,"soo","25",9
12748,"soooooo","24",6
12749,"soooooo","33",2
12750,"soros","31",5
12751,"soros","32",9
12752,"sought","5",8
12753,"souls","32",14
12754,"sounded","22",13
12755,"sounding the alarm","18",6
12756,"soup","38",7
12757,"source","10",35
12758,"source","11",45
12759,"source","18",31
12760,"source","4",22
12761,"sources","31",16
12762,"sources","11",25
12763,"sources","4",14
12764,"sourcing","9",5
12765,"sourcing","30",1
12766,"south","36",149
12767,"south carolina","23",8
12768,"south carolina","21",14
12769,"south dakota","37",17
12770,"south dakota","29",4
12771,"south florida","2",8
12772,"south florida","36",17
12773,"south korea","18",20
12774,"southeast","35",10
12775,"southern california","19",5
12776,"southern california","35",3
12777,"southwest","36",12
12778,"spaces","11",4
12779,"spaces","34",11
12780,"spain","8",27
12781,"spain","3",36
12782,"span","3",7
12783,"spanish","11",49
12784,"spare","23",9
12785,"spare","38",6
12786,"spark","13",7
12787,"spark","12",11
12788,"sparked","14",17
12789,"sparks","1",17
12790,"speakers","37",11
12791,"speakers","39",4
12792,"speaks","13",40
12793,"speaks","28",15
12794,"speaks","25",26
12795,"special","13",62
12796,"special","11",47
12797,"special","37",48
12798,"special","27",65
12799,"special report","0",12
12800,"special report","32",4
12801,"special report :","37",7
12802,"special report :","29",8
12803,"special report :","12",4
12804,"specialists","19",15
12805,"specially","20",5
12806,"specials","31",5
12807,"specials","34",1
12808,"species","38",16
12809,"specific","11",44
12810,"specific","4",9
12811,"specifically","11",25
12812,"specifically","28",42
12813,"spectacular","20",5
12814,"spectacular","12",2
12815,"spectrum","31",10
12816,"speed","15",30
12817,"speed","14",16
12818,"speeding","26",9
12819,"speeding","17",4
12820,"spell","20",7
12821,"spell","36",2
12822,"spending","26",21
12823,"spending","1",16
12824,"spending","22",34
12825,"spending more time","25",7
12826,"spike","3",89
12827,"spiked","22",11
12828,"spikes","22",14
12829,"spikes","35",9
12830,"spinning","0",13
12831,"spirits","38",3
12832,"spirits","30",17
12833,"spiritual","34",17
12834,"spite","28",22
12835,"spitting","28",4
12836,"spitting","32",9
12837,"spokesperson","16",8
12838,"sponsored by","1",6
12839,"sponsored by","37",3
12840,"sponsors","27",7
12841,"sport","14",18
12842,"sporting","9",7
12843,"sports","20",48
12844,"sports","14",89
12845,"spotify","20",11
12846,"spotlight","7",28
12847,"spotted","33",10
12848,"spouse","20",3
12849,"spouse","13",4
12850,"spray","38",17
12851,"spraying","18",10
12852,"spread","17",2300
12853,"spreading","17",136
12854,"spreading","18",79
12855,"spreading","32",60
12856,"spreads","31",31
12857,"spreads","17",23
12858,"spreads","32",48
12859,"spreads","36",24
12860,"spreadsheet","4",9
12861,"spring","14",103
12862,"spring break","14",8
12863,"spring break","36",6
12864,"spring break","22",7
12865,"spring sports","13",1
12866,"spring sports","14",6
12867,"springfield","33",2
12868,"springfield","36",12
12869,"springs","10",2
12870,"springs","15",4
12871,"springs","22",2
12872,"sprint","28",12
12873,"sr","13",4
12874,"sr","37",6
12875,"st","19",16
12876,"st","21",25
12877,"st . louis","21",86
12878,"stability","6",9
12879,"stable","19",12
12880,"stable","16",8
12881,"stack","9",5
12882,"stadium","14",11
12883,"staff","23",76
12884,"staff","16",123
12885,"staff","6",104
12886,"staff member","16",11
12887,"staff members","16",25
12888,"staffer","16",10
12889,"staffers","16",10
12890,"staffing","29",21
12891,"stage","18",14
12892,"stage","24",9
12893,"stage","30",26
12894,"stages","9",20
12895,"staggering","8",6
12896,"staggering","3",9
12897,"stakeholders","29",8
12898,"stakes","20",1
12899,"stakes","2",6
12900,"stance","0",11
12901,"stand with sprouts","2",15
12902,"standard","5",12
12903,"standard","29",20
12904,"standards","2",11
12905,"standards","29",13
12906,"stands","0",26
12907,"stands","32",19
12908,"stanford","15",21
12909,"stanford","8",8
12910,"star","13",8
12911,"star","25",10
12912,"star","14",16
12913,"star","30",11
12914,"stark","7",15
12915,"stars","31",23
12916,"started","18",160
12917,"started","38",54
12918,"started","32",47
12919,"started","22",59
12920,"starting","22",85
12921,"starting","30",100
12922,"starting tomorrow","15",9
12923,"starts","2",16
12924,"starts","38",14
12925,"starts","14",17
12926,"starts","30",34
12927,"startup","34",26
12928,"startup","9",14
12929,"startups","26",8
12930,"startups","34",33
12931,"state","21",272
12932,"state","36",799
12933,"state","29",337
12934,"state budget","7",14
12935,"state parks","23",18
12936,"state rep","36",11
12937,"state's","37",31
12938,"state's","36",36
12939,"state's","35",24
12940,"state-by-state","4",16
12941,"statement","28",45
12942,"statement","29",62
12943,"states","36",184
12944,"states","29",170
12945,"statewide","21",27
12946,"statewide","36",33
12947,"statewide","35",89
12948,"statewide total","21",15
12949,"statewide total","35",5
12950,"station","15",26
12951,"station","12",9
12952,"statistic","4",3
12953,"statistic","8",19
12954,"statistical","4",6
12955,"statistical","7",5
12956,"statistics","4",66
12957,"statistics","8",47
12958,"stats","10",35
12959,"stats","4",39
12960,"stats","8",60
12961,"status","10",21
12962,"status","19",20
12963,"status","37",54
12964,"status","6",32
12965,"stay alive","2",1
12966,"stay alive","34",1
12967,"stay alive","22",2
12968,"stay alive","9",3
12969,"stay at home","17",63
12970,"stay at home","33",57
12971,"stay at home","36",151
12972,"stay calm","25",2
12973,"stay calm","12",12
12974,"stay healthy","33",41
12975,"stay healthy","12",41
12976,"stay home","17",104
12977,"stay home","33",121
12978,"stay home","12",203
12979,"stay indoors","17",8
12980,"stay informed","10",28
12981,"stay informed","11",32
12982,"stay mentally healthy","6",16
12983,"stay safe everyone","33",15
12984,"stay sane","33",2
12985,"stay sane","30",8
12986,"stay tuned","38",6
12987,"stay tuned","27",3
12988,"stay up-to-date on","11",11
12989,"stay vigilant","31",6
12990,"stay vigilant","25",1
12991,"stay-at-home","36",41
12992,"stay-at-home order","23",21
12993,"stay-at-home order","36",30
12994,"stay-at-home orders","36",34
12995,"stayed home","26",1
12996,"stayed home","23",1
12997,"stayed home","33",4
12998,"staying at home","34",12
12999,"staying at home","12",40
13000,"staying connected","20",2
13001,"staying connected","6",7
13002,"staying safe","33",20
13003,"staying safe","12",19
13004,"staying safe during","6",12
13005,"stays","12",23
13006,"steady","2",15
13007,"steam","1",7
13008,"steel","22",16
13009,"stem","17",38
13010,"step up","6",65
13011,"stephanie","13",5
13012,"steps","6",131
13013,"steps","12",32
13014,"steroids","10",2
13015,"steroids","38",2
13016,"steroids","8",3
13017,"steve","13",33
13018,"stewart","13",5
13019,"stewart","16",3
13020,"stimulus","26",112
13021,"stimulus bill","26",36
13022,"stimulus check","26",42
13023,"stimulus checks","31",7
13024,"stimulus checks","26",4
13025,"stimulus checks","39",4
13026,"stimulus package","26",40
13027,"stimulus payments","26",6
13028,"stimulus payments","4",13
13029,"stimulus payments are","20",22
13030,"stl","28",11
13031,"stock","1",34
13032,"stock","38",42
13033,"stock","5",18
13034,"stock market","1",7
13035,"stockpiles","15",1
13036,"stockpiles","5",5
13037,"stockpiling","1",10
13038,"stocks","1",40
13039,"stocks rally as","4",197
13040,"stole","12",15
13041,"stolen","23",11
13042,"stomach","2",2
13043,"stomach","23",3
13044,"stomach","25",6
13045,"stone","32",13
13046,"stop","17",847
13047,"stop","32",323
13048,"stopped","32",34
13049,"stopped","25",45
13050,"stopped","14",30
13051,"stopping","17",62
13052,"stops","26",19
13053,"stops","17",15
13054,"store","0",53
13055,"store","2",89
13056,"store","38",32
13057,"stores","2",69
13058,"stores","23",59
13059,"stories","10",123
13060,"stories","31",51
13061,"stories","39",117
13062,"storm","1",39
13063,"storm","38",35
13064,"story on npr","18",25
13065,"story on npr","9",7
13066,"strain","18",29
13067,"strain","28",19
13068,"strain","7",22
13069,"strains","1",17
13070,"stranded","17",12
13071,"strategic","13",4
13072,"strategic","1",5
13073,"strategic","37",9
13074,"strategies","17",20
13075,"strategies","34",81
13076,"strategy","34",42
13077,"strategy","29",26
13078,"strategy","39",14
13079,"strategy will cost","13",20
13080,"stream","37",16
13081,"stream","30",40
13082,"streaming","37",13
13083,"streaming","30",22
13084,"streams","14",9
13085,"streets","33",34
13086,"streets","32",52
13087,"strengthening","27",4
13088,"strengthening","7",4
13089,"stress","6",35
13090,"stress","34",152
13091,"stress and anxiety","17",3
13092,"stress and anxiety","32",11
13093,"stressed","20",15
13094,"stressed","24",11
13095,"stressed","34",16
13096,"stresses","34",13
13097,"stressful","6",44
13098,"stressing","32",18
13099,"stricken","16",16
13100,"strict","31",3
13101,"strict","32",3
13102,"strict","29",14
13103,"stricter","20",7
13104,"stricter","29",4
13105,"strictly","38",7
13106,"strike","31",8
13107,"strike","20",13
13108,"strike","2",21
13109,"strikes","20",13
13110,"strikes","32",16
13111,"striking","2",11
13112,"strip","23",16
13113,"stroke","19",11
13114,"stroke","36",5
13115,"stronger","28",28
13116,"strongest","24",13
13117,"struck","33",4
13118,"struck","32",15
13119,"structure","39",21
13120,"struggle","2",41
13121,"struggle","1",28
13122,"struggled","15",1
13123,"struggled","24",6
13124,"struggles","7",24
13125,"struggles","14",17
13126,"struggling","2",36
13127,"struggling","23",101
13128,"struggling","34",38
13129,"stuart","36",7
13130,"stuck","25",32
13131,"stuck","30",26
13132,"stuck at home","34",13
13133,"stuck at home","25",12
13134,"stuck at home","30",33
13135,"student","13",50
13136,"student","27",34
13137,"student","39",56
13138,"studies","24",32
13139,"studies","4",17
13140,"studies","5",48
13141,"studio","30",34
13142,"studios","34",2
13143,"studios","36",10
13144,"study","24",151
13145,"study","5",175
13146,"study shows","19",10
13147,"study shows","24",9
13148,"studying","7",4
13149,"studying","5",16
13150,"style","33",25
13151,"style","38",25
13152,"style","30",23
13153,"subject","31",11
13154,"subject","15",11
13155,"subject","32",4
13156,"submission","11",8
13157,"submit","39",32
13158,"subscriptions","34",6
13159,"subscriptions","39",1
13160,"subsequent","2",6
13161,"subsequent","34",3
13162,"substantial","15",2
13163,"substantial","33",8
13164,"substitute","19",11
13165,"suburban","36",10
13166,"suburbs","3",4
13167,"subway","38",4
13168,"subway","36",9
13169,"succeed","0",3
13170,"succeed","34",7
13171,"success with hydroxychloroquine","5",32
13172,"successful","34",19
13173,"successful","5",30
13174,"succinct","4",5
13175,"succinct","32",1
13176,"succumb","25",10
13177,"succumb","8",5
13178,"succumbed","19",3
13179,"succumbed","1",8
13180,"succumbed","16",6
13181,"suck","20",17
13182,"suck","30",10
13183,"suck","12",17
13184,"sucks","30",23
13185,"sucks","12",62
13186,"sue","36",13
13187,"sue","12",31
13188,"suffered","24",19
13189,"suffered","3",6
13190,"suffering","20",67
13191,"suffering","19",27
13192,"suffering","24",38
13193,"suffers","10",2
13194,"suffers","1",5
13195,"suffolk","2",3
13196,"suffolk","9",3
13197,"suffolk","35",5
13198,"suggest","24",37
13199,"suggest","8",21
13200,"suggested","5",24
13201,"suggesting","32",8
13202,"suggesting","5",19
13203,"suggesting","8",8
13204,"suggests","24",38
13205,"suggests","5",19
13206,"suicide","25",23
13207,"suicides","8",10
13208,"suing","18",5
13209,"suing","16",3
13210,"suite","20",2
13211,"suite","26",1
13212,"suite","2",1
13213,"suite","25",1
13214,"suite","8",1
13215,"sum","20",4
13216,"sum","30",5
13217,"summary","10",14
13218,"summary","26",28
13219,"summary","4",19
13220,"summary","5",15
13221,"summer","14",129
13222,"summit","14",15
13223,"sums up","30",9
13224,"sunday","21",77
13225,"sunday","22",87
13226,"sunday","35",60
13227,"sunday morning","37",5
13228,"sunday morning","35",10
13229,"sunday's","11",5
13230,"sunday's","35",6
13231,"sunset","33",18
13232,"sunshine","4",9
13233,"superb","9",5
13234,"superb","39",2
13235,"superhero","33",7
13236,"superheroes","31",1
13237,"superheroes","36",1
13238,"superheroes","9",4
13239,"superintendent","23",8
13240,"superintendent","37",10
13241,"supermarkets","2",7
13242,"supermarkets","33",3
13243,"supervisor","13",13
13244,"supervisors","29",9
13245,"supplement","10",8
13246,"supplemental","7",8
13247,"supplier","2",8
13248,"suppliers","2",17
13249,"suppliers","9",6
13250,"supplies","38",74
13251,"supplies","9",128
13252,"supply","19",21
13253,"supply","0",16
13254,"supply","1",26
13255,"supply","38",23
13256,"supply","9",19
13257,"supply chain","7",26
13258,"supply chains","2",9
13259,"support","26",267
13260,"support","27",775
13261,"support our customers","36",39
13262,"support small businesses","27",9
13263,"supporting our community","27",5
13264,"supporting our community","29",3
13265,"supports","2",12
13266,"supports","27",37
13267,"supports","9",10
13268,"supposed","32",130
13269,"supposedly","16",15
13270,"suppress","26",2
13271,"suppress","30",6
13272,"surely","32",14
13273,"surely","22",8
13274,"surface","2",7
13275,"surface","12",9
13276,"surfaces","22",25
13277,"surfaces","12",4
13278,"surge","19",206
13279,"surgeon","12",9
13280,"surgeon","39",4
13281,"surgeons","24",7
13282,"surgery","19",25
13283,"surgery","14",4
13284,"surges","19",4
13285,"surges","3",9
13286,"surgical","13",15
13287,"surgical mask","19",2
13288,"surgical mask","22",12
13289,"surging","7",12
13290,"surpass","8",11
13291,"surpassed","3",25
13292,"surpasses","3",15
13293,"surpasses 9,000","3",38
13294,"surprises","16",5
13295,"surprises","6",2
13296,"surprisingly","1",2
13297,"surprisingly","5",7
13298,"surrounded by","21",5
13299,"surrounding","31",56
13300,"surrounding","39",14
13301,"surveillance","4",18
13302,"surveillance","29",24
13303,"survey","1",91
13304,"survey","29",21
13305,"surveyed","1",9
13306,"surveyed","5",2
13307,"surveys","1",16
13308,"survival","38",17
13309,"survival","34",11
13310,"survival","7",22
13311,"survive","20",84
13312,"survive","34",102
13313,"survived","20",32
13314,"survived","32",13
13315,"survives","20",13
13316,"survives","24",9
13317,"surviving","34",44
13318,"surviving","25",14
13319,"survivor","13",12
13320,"survivor","25",40
13321,"survivor","39",12
13322,"survivors","24",24
13323,"survivors","5",49
13324,"susceptibility","24",16
13325,"susceptible","20",3
13326,"susceptible","24",4
13327,"susceptible","38",8
13328,"suspect","18",33
13329,"suspected","19",30
13330,"suspected","16",27
13331,"suspected","21",18
13332,"suspend","26",5
13333,"suspend","14",30
13334,"suspended","23",16
13335,"suspended","14",27
13336,"suspending","29",15
13337,"suspends","14",29
13338,"suspension","14",22
13339,"suspicious","31",12
13340,"sustainability","14",5
13341,"sustainability","39",13
13342,"swab","15",19
13343,"swabs","15",7
13344,"swag","20",6
13345,"swamp","0",5
13346,"swamp","32",4
13347,"sweat","5",1
13348,"sweat","30",6
13349,"sweden","8",14
13350,"sweden","29",18
13351,"sweeping","7",20
13352,"swift","26",3
13353,"swift","29",9
13354,"swine flu","24",1
13355,"swine flu","32",4
13356,"swipe","12",6
13357,"switch","32",14
13358,"switch","12",15
13359,"switched","38",10
13360,"switching","23",4
13361,"switching","6",3
13362,"symbol","38",10
13363,"symposium","29",10
13364,"symptom","24",97
13365,"symptomatic","15",14
13366,"symptomatic","24",13
13367,"symptoms","24",648
13368,"syria","20",9
13369,"syria","21",2
13370,"system","6",72
13371,"system","7",125
13372,"systematic","0",7
13373,"systematic","29",2
13374,"systemic","7",12
13375,"systems","7",101
13376,"t-shirt","33",8
13377,"t-shirt","38",12
13378,"t-shirts","27",11
13379,"tab","11",12
13380,"tab","23",2
13381,"tablets","5",3
13382,"tablets","9",3
13383,"tackle","27",16
13384,"tackle","7",22
13385,"tackle","9",38
13386,"tackled","13",10
13387,"tackling","1",6
13388,"tackling","32",24
13389,"tacos","22",8
13390,"tactics","31",5
13391,"tactics","34",17
13392,"take action","26",17
13393,"take action","17",15
13394,"take action","6",8
13395,"take advantage of","31",36
13396,"take advantage of","26",10
13397,"take one minute","9",17
13398,"take-out","23",6
13399,"takeaways","13",6
13400,"takeaways","29",3
13401,"taken away","20",13
13402,"takeout","23",22
13403,"takes","17",43
13404,"takes","1",51
13405,"takes","38",69
13406,"takes","14",34
13407,"taking","19",90
13408,"taking","6",253
13409,"taking","25",100
13410,"taking action","17",12
13411,"taking action","27",8
13412,"taking advantage of","31",11
13413,"taking its toll","28",18
13414,"taking precautions","17",6
13415,"taking precautions","14",7
13416,"taking steps","6",10
13417,"talk","13",214
13418,"talking","17",111
13419,"talking","25",39
13420,"talking about","0",98
13421,"talking about","13",70
13422,"talks","13",99
13423,"talks about","13",81
13424,"tally","3",9
13425,"tally","35",14
13426,"tampa","23",14
13427,"tank","17",8
13428,"tap","1",5
13429,"tap","30",11
13430,"taps","33",2
13431,"taps","34",3
13432,"target","31",16
13433,"target","2",35
13434,"targeted","31",8
13435,"targeted","20",5
13436,"targeting","31",10
13437,"targeting","24",6
13438,"targets","31",3
13439,"targets","6",6
13440,"targets","32",4
13441,"task","19",7
13442,"task","0",20
13443,"task force","0",94
13444,"task force","13",44
13445,"task force","27",31
13446,"task force and","0",7
13447,"task force and","37",6
13448,"task force briefing","0",31
13449,"task force briefing","37",11
13450,"task force is","0",5
13451,"task force is","37",14
13452,"task force presser","0",23
13453,"taskforce","28",4
13454,"taskforce","21",10
13455,"taste","24",27
13456,"tattoo","31",2
13457,"tattoo","20",11
13458,"taught","25",18
13459,"tax","26",46
13460,"tax","39",39
13461,"tax relief","26",17
13462,"taxes","26",31
13463,"taylor","2",14
13464,"tb","32",11
13465,"tea","38",26
13466,"teach us","20",12
13467,"teaching","34",29
13468,"teaching","39",43
13469,"team's","2",1
13470,"team's","37",2
13471,"team's","22",1
13472,"teaming up with","36",5
13473,"teammates","38",4
13474,"teammates","14",8
13475,"tech","34",53
13476,"tech","27",27
13477,"tech","9",47
13478,"tech companies","34",6
13479,"techcrunch","23",12
13480,"techcrunch","36",5
13481,"technical","4",5
13482,"technical","27",10
13483,"technicians","1",2
13484,"technicians","6",4
13485,"technicians","28",3
13486,"techniques","34",16
13487,"technologies","34",25
13488,"technology","34",30
13489,"technology","9",122
13490,"techs","9",7
13491,"ted","20",9
13492,"ted","37",3
13493,"tee","27",7
13494,"teen","25",16
13495,"teen","12",10
13496,"teenager","18",3
13497,"teenager","25",4
13498,"teenagers","38",1
13499,"teenagers","34",4
13500,"teens","34",17
13501,"teens","25",4
13502,"teeth","34",2
13503,"teeth","12",12
13504,"teleconference","18",1
13505,"teleconference","29",6
13506,"telehealth","34",37
13507,"telehealth","29",25
13508,"telehealth services","26",4
13509,"telehealth services","34",1
13510,"telemedicine","6",8
13511,"telemedicine","34",40
13512,"telephone","14",12
13513,"telephone town hall","37",10
13514,"television","31",17
13515,"telework","31",8
13516,"telework","26",3
13517,"teleworking","26",13
13518,"tell congress","26",20
13519,"tells","31",28
13520,"tells","0",55
13521,"tells","13",39
13522,"temp","25",5
13523,"temp","22",10
13524,"temperature","15",8
13525,"temperature","24",17
13526,"temperatures","8",7
13527,"template","11",1
13528,"template","29",6
13529,"temple","23",4
13530,"temple","14",10
13531,"temporarily","23",49
13532,"temporary","23",55
13533,"temporary","29",28
13534,"temporary hospital","19",9
13535,"temps","25",4
13536,"temps","14",4
13537,"tempting","10",3
13538,"tempting","36",2
13539,"ten","22",26
13540,"ten","35",18
13541,"tenant","26",10
13542,"tenants","26",23
13543,"tenants","23",10
13544,"tennesseans","28",4
13545,"tennesseans","36",6
13546,"tennessee","36",40
13547,"tennessee","35",70
13548,"tens of millions","8",1
13549,"tens of millions","9",6
13550,"tent","15",12
13551,"tent","33",5
13552,"terms","31",14
13553,"terms","20",46
13554,"terrified","25",23
13555,"territory","32",9
13556,"terrorism","32",15
13557,"terrorists","18",7
13558,"tesla","19",16
13559,"tesla","9",14
13560,"test","15",1109
13561,"test came back","15",16
13562,"test kits","15",54
13563,"test kits","18",14
13564,"test positive","19",15
13565,"test positive","15",11
13566,"test positive for","2",47
13567,"test positive for","16",160
13568,"test results","15",61
13569,"test results","22",14
13570,"test shortages could","8",24
13571,"tested","15",366
13572,"tested","16",94
13573,"tested","25",98
13574,"tested negative","0",2
13575,"tested negative","15",8
13576,"tested negative","18",2
13577,"tested negative for","15",25
13578,"tested positive","15",11
13579,"tested positive","16",34
13580,"tested positive for","16",325
13581,"testing","15",1364
13582,"testing capacity","15",15
13583,"testing is vital","13",21
13584,"testing kits","18",16
13585,"testing kits","32",9
13586,"testing site","15",89
13587,"testing site opens","15",19
13588,"testing sites","15",52
13589,"tests","15",891
13590,"tests per day","15",3
13591,"tests per day","3",7
13592,"tests positive","25",8
13593,"tests positive","30",2
13594,"tests positive for","16",280
13595,"texans","15",12
13596,"texans","6",12
13597,"texans","21",6
13598,"texas","15",51
13599,"texas","36",239
13600,"texas woman calls","18",15
13601,"texas woman who","18",19
13602,"text","13",30
13603,"text","11",44
13604,"texting","13",14
13605,"texts","31",8
13606,"tha","33",1
13607,"tha","5",3
13608,"tha","12",3
13609,"thailand","4",4
13610,"thailand","6",6
13611,"thailand","14",6
13612,"than any other","3",26
13613,"thank goodness","33",10
13614,"thankfully","25",22
13615,"thanos","20",10
13616,"that already excluded","6",39
13617,"the 1918 flu","28",9
13618,"the 21st century","23",3
13619,"the 21st century","32",4
13620,"the army warned","6",17
